Wind forecast,Load forecast,Hour contribution,Month contribution
1246.5,11427,-2.2254,4.0557
1375.8,11256,-3.3214,4.0557
1498.8,11033,-4.5531,4.0557
1661.3,11167,-5.8897,4.0557
1793.3,11372,-6.4964,4.0557
1918.3,11285,-6.5532,4.0557
1972,11295,-6.0053,4.0557
1964.8,11546,-3.1522,4.0557
1937.8,11506,0,4.0557
1936.5,11610,1.6543,4.0557
1905.5,11726,0.2304,4.0557
1818.8,11705,-2.3736,4.0557
1858.3,11204,-3.3265,4.0557
1755.8,10587,-5.7591,4.0557
1550.8,9971.3,-6.685,4.0557
1153.5,9456.8,-7.2162,4.0557
1024.8,9254.3,-7.554,4.0557
940.25,9142,-8.1784,4.0557
938.25,9163.8,-8.5721,4.0557
945.75,9376.3,-7.8377,4.0557
945.5,9975.5,-3.9861,4.0557
963.75,10955,-0.75799,4.0557
923,11663,0.24353,4.0557
888.5,11826,-0.6933,4.0557
826.5,11642,-2.2254,4.0557
733.75,11313,-3.3214,4.0557
668.25,11041,-4.5531,4.0557
581,10907,-5.8897,4.0557
518.5,10865,-6.4964,4.0557
464.25,10818,-6.5532,4.0557
393,10818,-6.0053,4.0557
336.25,11157,-3.1522,4.0557
291,11170,0,4.0557
259.25,11160,1.6543,4.0557
264.25,11233,0.2304,4.0557
306,11181,-2.3736,4.0557
369,10772,-3.3265,4.0557
432.25,10252,-5.7591,4.0557
489,9496.8,-6.685,4.0557
326.75,8984.8,-7.2162,4.0557
335,8697.5,-7.554,4.0557
351.75,8499.5,-8.1784,4.0557
372.5,8354.5,-8.5721,4.0557
346.25,8259,-7.8377,4.0557
293,8253.8,-3.9861,4.0557
236.25,8201.5,-0.75799,4.0557
188.25,8004.8,0.24353,4.0557
148.75,7832.3,-0.6933,4.0557
131.5,7586.3,-2.2254,4.0557
140.75,6859.3,-3.3214,4.0557
158.5,6753.5,-4.5531,4.0557
172,6573.3,-5.8897,4.0557
183.25,6412.5,-6.4964,4.0557
195.5,6296.3,-6.5532,4.0557
211.75,6508.8,-6.0053,4.0557
235.25,7246,-3.1522,4.0557
285,7914.5,0,4.0557
369.5,8340.3,1.6543,4.0557
395.25,8805,0.2304,4.0557
381.25,9206.8,-2.3736,4.0557
358,9303.3,-3.3265,4.0557
373.25,9024.8,-5.7591,4.0557
392,8788.8,-6.685,4.0557
407.5,8459.3,-7.2162,4.0557
414.75,8274.5,-7.554,4.0557
428.5,8110.5,-8.1784,4.0557
449.75,8010.8,-8.5721,4.0557
485,7963.5,-7.8377,4.0557
546.25,7779.5,-3.9861,4.0557
571.5,7595.5,-0.75799,4.0557
566.25,7538,0.24353,4.0557
528.5,7414,-0.6933,4.0557
489.75,7314.5,-2.2254,4.0557
553.5,7360.5,-3.3214,4.0557
673.75,7298.5,-4.5531,4.0557
834.75,7103.5,-5.8897,4.0557
1056,6985,-6.4964,4.0557
1283,6902,-6.5532,4.0557
1435.5,7118.5,-6.0053,4.0557
1554.8,7837.3,-3.1522,4.0557
1631.5,8583.3,0,4.0557
1632.3,8974.8,1.6543,4.0557
1599.5,9451.8,0.2304,4.0557
1591.8,9775.3,-2.3736,4.0557
1505.5,9816.3,-3.3265,4.0557
1420.8,9365.3,-5.7591,4.0557
1298.8,9002,-6.685,4.0557
723.75,8757.8,-7.2162,4.0557
567.5,8654.3,-7.554,4.0557
557.25,8655.5,-8.1784,4.0557
537.75,8722,-8.5721,4.0557
440,8985.3,-7.8377,4.0557
389.25,9558.8,-3.9861,4.0557
373.5,10466,-0.75799,4.0557
365.5,10987,0.24353,4.0557
329,10738,-0.6933,4.0557
314,10191,-2.2254,4.0557
365,9933.5,-3.3214,4.0557
465.75,9706.3,-4.5531,4.0557
611.75,9588.8,-5.8897,4.0557
808.5,9522.8,-6.4964,4.0557
1043.8,9590,-6.5532,4.0557
1216.3,9856,-6.0053,4.0557
1269.5,10302,-3.1522,4.0557
1317,10527,0,4.0557
1346.5,10755,1.6543,4.0557
1372.8,10922,0.2304,4.0557
1333,11053,-2.3736,4.0557
1337.3,10764,-3.3265,4.0557
1439,10221,-5.7591,4.0557
1573.5,9709,-6.685,4.0557
1773.3,9246.8,-7.2162,4.0557
1919,8996.3,-7.554,4.0557
1989.8,8970.3,-8.1784,4.0557
2072.5,8966.8,-8.5721,4.0557
2213.3,9204.5,-7.8377,4.0557
2330.5,9776.5,-3.9861,4.0557
2347,10655,-0.75799,4.0557
2342.5,11252,0.24353,4.0557
2315.3,11162,-0.6933,4.0557
2245.3,10769,-2.2254,4.0557
2218.3,10506,-3.3214,4.0557
2218.5,10341,-4.5531,4.0557
2239.5,10259,-5.8897,4.0557
2224.8,10197,-6.4964,4.0557
2240.5,10164,-6.5532,4.0557
2219,10335,-6.0053,4.0557
2111.3,10705,-3.1522,4.0557
1997.8,10693,0,4.0557
1869.3,10859,1.6543,4.0557
1745.5,10965,0.2304,4.0557
1606,11045,-2.3736,4.0557
1481.3,10844,-3.3265,4.0557
1386.8,10341,-5.7591,4.0557
1350.5,9931.3,-6.685,4.0557
1166.8,9383.3,-7.2162,4.0557
1179,9143.3,-7.554,4.0557
1163.8,9086.5,-8.1784,4.0557
1071.5,9122,-8.5721,4.0557
922.5,9360.5,-7.8377,4.0557
775.75,10037,-3.9861,4.0557
643.75,11051,-0.75799,4.0557
529.75,11694,0.24353,4.0557
425,11714,-0.6933,4.0557
389,11443,-2.2254,4.0557
460.25,11185,-3.3214,4.0557
556.75,10876,-4.5531,4.0557
688,10788,-5.8897,4.0557
737.75,10729,-6.4964,4.0557
721,10707,-6.5532,4.0557
652.75,10855,-6.0053,4.0557
538.25,11194,-3.1522,4.0557
427.25,11137,0,4.0557
322,11262,1.6543,4.0557
228.75,11367,0.2304,4.0557
190,11453,-2.3736,4.0557
217.75,11083,-3.3265,4.0557
309.75,10467,-5.7591,4.0557
447.5,9835,-6.685,4.0557
636.25,9351.8,-7.2162,4.0557
802.25,9077,-7.554,4.0557
964,9017.8,-8.1784,4.0557
1053.5,9035,-8.5721,4.0557
983.25,9227.3,-7.8377,4.0557
837.25,9799.3,-3.9861,4.0557
725.75,10779,-0.75799,4.0557
640,11266,0.24353,4.0557
598.75,10896,-0.6933,4.0557
568,10827,-2.2254,4.0557
539.75,10746,-3.3214,4.0557
510.75,10733,-4.5531,4.0557
489.25,10775,-5.8897,4.0557
479.75,10765,-6.4964,4.0557
463.5,10643,-6.5532,4.0557
389.75,10784,-6.0053,4.0557
285.25,11216,-3.1522,4.0557
169.75,11238,0,4.0557
97,11328,1.6543,4.0557
69.25,11469,0.2304,4.0557
93.5,11499,-2.3736,4.0557
143.75,11080,-3.3265,4.0557
198.25,10491,-5.7591,4.0557
260.75,9865.3,-6.685,4.0557
425.5,9371.3,-7.2162,4.0557
492.25,9160.3,-7.554,4.0557
596.25,9092.5,-8.1784,4.0557
656.75,9083,-8.5721,4.0557
602,9298,-7.8377,4.0557
499,9881.8,-3.9861,4.0557
389.5,10889,-0.75799,4.0557
356.25,11619,0.24353,4.0557
324.5,11848,-0.6933,4.0557
365,11667,-2.2254,4.0557
515.75,11443,-3.3214,4.0557
715,11309,-4.5531,4.0557
850,11252,-5.8897,4.0557
869.25,11235,-6.4964,4.0557
870.25,11263,-6.5532,4.0557
870.5,11335,-6.0053,4.0557
816.75,11620,-3.1522,4.0557
731.75,11533,0,4.0557
625.25,11446,1.6543,4.0557
518.5,11445,0.2304,4.0557
435.25,11363,-2.3736,4.0557
371.5,10986,-3.3265,4.0557
339,10403,-5.7591,4.0557
302.75,9391.8,-6.685,4.0557
274,8948,-7.2162,4.0557
320,8695.3,-7.554,4.0557
357.5,8505,-8.1784,4.0557
359.5,8393.8,-8.5721,4.0557
302.5,8317.5,-7.8377,4.0557
255.5,8274,-3.9861,4.0557
227.5,8204.8,-0.75799,4.0557
207.75,8002,0.24353,4.0557
184.75,7737.8,-0.6933,4.0557
165,7377.8,-2.2254,4.0557
150,6950,-3.3214,4.0557
126.75,6680.5,-4.5531,4.0557
128.25,6548.5,-5.8897,4.0557
160.75,6454,-6.4964,4.0557
197.5,6453,-6.5532,4.0557
221.5,6689.3,-6.0053,4.0557
215.25,7415.8,-3.1522,4.0557
201.25,8096.3,0,4.0557
189.5,8607,1.6543,4.0557
163.75,9064.3,0.2304,4.0557
144,9334.8,-2.3736,4.0557
147.25,9410.3,-3.3265,4.0557
201.5,9156.5,-5.7591,4.0557
286.5,8866.5,-6.685,4.0557
511,8500,-7.2162,4.0557
765,8293.8,-7.554,4.0557
1056.3,8088.3,-8.1784,4.0557
1291.5,7968.5,-8.5721,4.0557
1393.5,7849.8,-7.8377,4.0557
1447,7597.8,-3.9861,4.0557
1502,7363.5,-0.75799,4.0557
1588.8,7151.5,0.24353,4.0557
1760.5,6986.5,-0.6933,4.0557
1918.8,6852.5,-2.2254,4.0557
2135.3,6792.3,-3.3214,4.0557
2373.8,6634.3,-4.5531,4.0557
2563.8,6415.3,-5.8897,4.0557
2686,6240,-6.4964,4.0557
2706.3,6223.3,-6.5532,4.0557
2692.3,6532,-6.0053,4.0557
2675.8,7411.3,-3.1522,4.0557
2676.5,8171,0,4.0557
2609,8676.8,1.6543,4.0557
2563,9235.8,0.2304,4.0557
2526,9497,-2.3736,4.0557
2439.3,9509.3,-3.3265,4.0557
2180,9102.8,-5.7591,4.0557
1872.5,8765.8,-6.685,4.0557
1208,8479.3,-7.2162,4.0557
1124.8,8351,-7.554,4.0557
1077,8389.8,-8.1784,4.0557
1002.5,8470,-8.5721,4.0557
909.5,8722.8,-7.8377,4.0557
811.5,9204,-3.9861,4.0557
844,10149,-0.75799,4.0557
1043.3,10912,0.24353,4.0557
1319.8,10809,-0.6933,4.0557
1647,10360,-2.2254,4.0557
1885,10246,-3.3214,4.0557
2089,9957.3,-4.5531,4.0557
2182,9852.3,-5.8897,4.0557
2194.8,9802,-6.4964,4.0557
2188.8,9867.3,-6.5532,4.0557
2125.5,10141,-6.0053,4.0557
1991.3,10509,-3.1522,4.0557
1861,10586,0,4.0557
1612.3,10685,1.6543,4.0557
1237,10756,0.2304,4.0557
889,10799,-2.3736,4.0557
704.5,10521,-3.3265,4.0557
549,9968.5,-5.7591,4.0557
413.5,9413.8,-6.685,4.0557
193,8940.3,-7.2162,4.0557
172.5,8699.5,-7.554,4.0557
191,8630,-8.1784,4.0557
222.5,8572.3,-8.5721,4.0557
226.25,8749.8,-7.8377,4.0557
308.25,9302.5,-3.9861,4.0557
407.75,10225,-0.75799,4.0557
430.75,10833,0.24353,4.0557
431,10732,-0.6933,4.0557
495.25,10344,-2.2254,4.0557
620.75,10134,-3.3214,4.0557
792,9989.8,-4.5531,4.0557
942.5,9971.3,-5.8897,4.0557
1080.5,9877.5,-6.4964,4.0557
1273.3,9882.5,-6.5532,4.0557
1487,10088,-6.0053,4.0557
1653,10479,-3.1522,4.0557
1736,10481,0,4.0557
1643,10595,1.6543,4.0557
1345.3,10671,0.2304,4.0557
1092.8,10722,-2.3736,4.0557
852,10549,-3.3265,4.0557
603.25,10031,-5.7591,4.0557
421.25,9759,-6.685,4.0557
335.5,9270.8,-7.2162,4.0557
255,9032.5,-7.554,4.0557
189.75,8956.8,-8.1784,4.0557
136.75,8973.8,-8.5721,4.0557
91.5,9195.3,-7.8377,4.0557
73.25,9859.8,-3.9861,4.0557
89,10931,-0.75799,4.0557
115.75,11450,0.24353,4.0557
123.75,11324,-0.6933,4.0557
132.75,10876,-2.2254,4.0557
156.25,10527,-3.3214,4.0557
187,10298,-4.5531,4.0557
222,10382,-5.8897,4.0557
268.5,10396,-6.4964,4.0557
334.75,10452,-6.5532,4.0557
404.25,10611,-6.0053,4.0557
435,11061,-3.1522,4.0557
469.25,11062,0,4.0557
562.75,11219,1.6543,4.0557
803.75,11382,0.2304,4.0557
1209.3,11400,-2.3736,4.0557
1521.3,11196,-3.3265,4.0557
1633,10589,-5.7591,4.0557
1728.3,9902.3,-6.685,4.0557
2186.8,9375.5,-7.2162,4.0557
2405.8,9075.3,-7.554,4.0557
2582,8963,-8.1784,4.0557
2611,8958.8,-8.5721,4.0557
2541.5,9082.3,-7.8377,4.0557
2420,9634.5,-3.9861,4.0557
2310.8,10616,-0.75799,4.0557
2276.3,11013,0.24353,4.0557
2244,10795,-0.6933,4.0557
2206,10362,-2.2254,4.0557
2137.3,10096,-3.3214,4.0557
2076.5,9891.5,-4.5531,4.0557
2015.8,9866.5,-5.8897,4.0557
1993,9871.8,-6.4964,4.0557
1941.8,9955.3,-6.5532,4.0557
1861,10282,-6.0053,4.0557
1724.5,10907,-3.1522,4.0557
1561.3,11048,0,4.0557
1419.8,11200,1.6543,4.0557
1545.5,11409,0.2304,4.0557
1702,11456,-2.3736,4.0557
1823.8,11106,-3.3265,4.0557
1909.3,10545,-5.7591,4.0557
1995.5,9913.8,-6.685,4.0557
2011.3,9373.8,-7.2162,4.0557
1966,9135.3,-7.554,4.0557
1887.5,9054.8,-8.1784,4.0557
1772,8999,-8.5721,4.0557
1620.3,9159.5,-7.8377,4.0557
1478.5,9763.3,-3.9861,4.0557
1398.5,10824,-0.75799,4.0557
1391.8,11544,0.24353,4.0557
1397.3,11632,-0.6933,4.0557
1473.8,11378,-2.2254,4.0557
1577,11027,-3.3214,4.0557
1640.5,10775,-4.5531,4.0557
1611.3,10619,-5.8897,4.0557
1487.3,10536,-6.4964,4.0557
1349.8,10479,-6.5532,4.0557
1194.3,10575,-6.0053,4.0557
1000.3,10973,-3.1522,4.0557
846.25,11072,0,4.0557
753.25,11083,1.6543,4.0557
726.25,11164,0.2304,4.0557
691.5,11169,-2.3736,4.0557
709.75,10954,-3.3265,4.0557
762,10402,-5.7591,4.0557
778,9544,-6.685,0.59146
1176.8,9089.3,-7.2162,0.59146
1155.5,8766.5,-7.554,0.59146
1136.5,8596.8,-8.1784,0.59146
1018.3,8523.8,-8.5721,0.59146
836.25,8474,-7.8377,0.59146
710,8431.5,-3.9861,0.59146
611.5,8454.3,-0.75799,0.59146
556.5,8382,0.24353,0.59146
496.5,8300.3,-0.6933,0.59146
450.25,7995.3,-2.2254,0.59146
399,7559.3,-3.3214,0.59146
346.75,7254.5,-4.5531,0.59146
294,6984,-5.8897,0.59146
256.25,6946.5,-6.4964,0.59146
220,7030.3,-6.5532,0.59146
170,7195.5,-6.0053,0.59146
127,7822.5,-3.1522,0.59146
110,8441.3,0,0.59146
93.25,8978,1.6543,0.59146
115.75,9463.3,0.2304,0.59146
209.25,9687.8,-2.3736,0.59146
352.25,9762.5,-3.3265,0.59146
515.75,9465.8,-5.7591,0.59146
699,9091,-6.685,0.59146
1047.5,8667.5,-7.2162,0.59146
1193.8,8353.5,-7.554,0.59146
1289.3,8142,-8.1784,0.59146
1336.5,8010.3,-8.5721,0.59146
1271,7916.5,-7.8377,0.59146
1084.3,7716,-3.9861,0.59146
880.75,7477.8,-0.75799,0.59146
838,7230,0.24353,0.59146
867.75,7075.3,-0.6933,0.59146
1012.5,7010.5,-2.2254,0.59146
1325.5,6859.8,-3.3214,0.59146
1688.8,6726.3,-4.5531,0.59146
2029.8,6510,-5.8897,0.59146
2103.8,6256,-6.4964,0.59146
2098.8,6414,-6.5532,0.59146
2004.3,6723.8,-6.0053,0.59146
1842.8,7463.3,-3.1522,0.59146
1773.8,8086.3,0,0.59146
1748.5,8585,1.6543,0.59146
1623.8,9079,0.2304,0.59146
1593.3,9300,-2.3736,0.59146
1430,9372,-3.3265,0.59146
1345.3,8982,-5.7591,0.59146
1302.5,8709.8,-6.685,0.59146
1232.5,8478.8,-7.2162,0.59146
1168.3,8390,-7.554,0.59146
1101.8,8434.3,-8.1784,0.59146
1063,8525.5,-8.5721,0.59146
940.5,8728.3,-7.8377,0.59146
772.5,9140.3,-3.9861,0.59146
673.75,9961.8,-0.75799,0.59146
644.75,10518,0.24353,0.59146
630,10259,-0.6933,0.59146
644.25,9752,-2.2254,0.59146
701,9547.3,-3.3214,0.59146
786.5,9366.8,-4.5531,0.59146
829.75,9401.5,-5.8897,0.59146
804.25,9396.3,-6.4964,0.59146
768.25,9447.5,-6.5532,0.59146
689,9624.5,-6.0053,0.59146
556.75,10095,-3.1522,0.59146
483,10236,0,0.59146
469.25,10407,1.6543,0.59146
481,10619,0.2304,0.59146
497,10692,-2.3736,0.59146
538.25,10559,-3.3265,0.59146
542,10039,-5.7591,0.59146
550.5,9449,-6.685,0.59146
368.25,8931.5,-7.2162,0.59146
336,8689.8,-7.554,0.59146
304.5,8603.8,-8.1784,0.59146
273.25,8525.3,-8.5721,0.59146
227.75,8647.3,-7.8377,0.59146
173.5,9167,-3.9861,0.59146
147,10060,-0.75799,0.59146
175.25,10659,0.24353,0.59146
188.5,10694,-0.6933,0.59146
198.25,10413,-2.2254,0.59146
219.75,10259,-3.3214,0.59146
280.75,9377.5,-4.5531,0.59146
323.75,9712.5,-5.8897,0.59146
344.25,9551,-6.4964,0.59146
385.75,9449,-6.5532,0.59146
350.75,9586.8,-6.0053,0.59146
352.75,9981.5,-3.1522,0.59146
484.75,10099,0,0.59146
674.5,10264,1.6543,0.59146
834.75,10515,0.2304,0.59146
925,10647,-2.3736,0.59146
876.5,10572,-3.3265,0.59146
835.5,10119,-5.7591,0.59146
811.25,9537.3,-6.685,0.59146
1546,9074.8,-7.2162,0.59146
1481,8847,-7.554,0.59146
1323.3,8756,-8.1784,0.59146
1039.3,8747.3,-8.5721,0.59146
769,8889,-7.8377,0.59146
613,9406,-3.9861,0.59146
508.5,10207,-0.75799,0.59146
444,10451,0.24353,0.59146
448.25,10114,-0.6933,0.59146
474.75,9474,-2.2254,0.59146
424.25,8929.5,-3.3214,0.59146
345.5,8642.5,-4.5531,0.59146
259.5,8617.5,-5.8897,0.59146
202.5,8616,-6.4964,0.59146
178,8740.8,-6.5532,0.59146
189.75,9021,-6.0053,0.59146
235.5,9707.8,-3.1522,0.59146
339.5,10007,0,0.59146
472,10351,1.6543,0.59146
636.25,10687,0.2304,0.59146
869,10795,-2.3736,0.59146
1144,10702,-3.3265,0.59146
1396.3,10136,-5.7591,0.59146
1697,9468.3,-6.685,0.59146
1884.3,8910,-7.2162,0.59146
1616.5,8564.5,-7.554,0.59146
1572.8,8387.5,-8.1784,0.59146
1690,8311.3,-8.5721,0.59146
1639.5,8293.8,-7.8377,0.59146
1937.5,8573.3,-3.9861,0.59146
2148,9145.3,-0.75799,0.59146
2390,9417,0.24353,0.59146
2489,9353.8,-0.6933,0.59146
2437.5,8992.8,-2.2254,0.59146
2252.5,8749.3,-3.3214,0.59146
2088.3,8539.5,-4.5531,0.59146
1853.5,8299,-5.8897,0.59146
1592,8094,-6.4964,0.59146
1346.3,8087.3,-6.5532,0.59146
1110.3,8439,-6.0053,0.59146
778.75,9189.3,-3.1522,0.59146
462.25,9552,0,0.59146
260,9846.8,1.6543,0.59146
160.5,10258,0.2304,0.59146
144.5,10433,-2.3736,0.59146
166.75,10318,-3.3265,0.59146
228,9876.3,-5.7591,0.59146
363,9657.8,-6.685,0.59146
440.75,9157,-7.2162,0.59146
573,8917,-7.554,0.59146
763.5,8835.5,-8.1784,0.59146
973.75,8797.3,-8.5721,0.59146
1007.3,8934.8,-7.8377,0.59146
977,9454,-3.9861,0.59146
1022,10217,-0.75799,0.59146
1281.8,10713,0.24353,0.59146
1664.5,10717,-0.6933,0.59146
2109.5,10451,-2.2254,0.59146
2401.3,10166,-3.3214,0.59146
2567,9993.3,-4.5531,0.59146
2555.5,9935.3,-5.8897,0.59146
2364.5,9864.8,-6.4964,0.59146
2136.5,9853.8,-6.5532,0.59146
2002.8,10044,-6.0053,0.59146
1974.5,10580,-3.1522,0.59146
1863.8,10775,0,0.59146
1936.3,10910,1.6543,0.59146
2047,11045,0.2304,0.59146
2174.3,11015,-2.3736,0.59146
2310,10909,-3.3265,0.59146
2557.8,10452,-5.7591,0.59146
2840.5,9597.5,-6.685,0.59146
3362.3,9090.8,-7.2162,0.59146
3537.5,8777.5,-7.554,0.59146
3645.8,8620.8,-8.1784,0.59146
3679,8523.8,-8.5721,0.59146
3704.3,8441.8,-7.8377,0.59146
3720,8375.8,-3.9861,0.59146
3732.5,8353,-0.75799,0.59146
3754.8,8275.8,0.24353,0.59146
3752.3,8262.5,-0.6933,0.59146
3752.5,8035.8,-2.2254,0.59146
3739,7693.3,-3.3214,0.59146
3710,7355.5,-4.5531,0.59146
3668,7116.8,-5.8897,0.59146
3650,7135.5,-6.4964,0.59146
3664.8,7342,-6.5532,0.59146
3646.5,7612.5,-6.0053,0.59146
3598,8270.8,-3.1522,0.59146
3453.5,8854.5,0,0.59146
3201.3,9374,1.6543,0.59146
2956.5,9843.8,0.2304,0.59146
2778,10016,-2.3736,0.59146
2629.3,10102,-3.3265,0.59146
2439.3,9783,-5.7591,0.59146
2259.3,9271,-6.685,0.59146
2092.3,8738,-7.2162,0.59146
1902.8,8388,-7.554,0.59146
1683.3,8210,-8.1784,0.59146
1458.8,8077.8,-8.5721,0.59146
1265.3,7887,-7.8377,0.59146
1125.5,7639.3,-3.9861,0.59146
1036,7455.3,-0.75799,0.59146
932.5,7244.5,0.24353,0.59146
835.5,7087.3,-0.6933,0.59146
736.5,7014.5,-2.2254,0.59146
560.5,6894.8,-3.3214,0.59146
437.25,6741.5,-4.5531,0.59146
328,6494.3,-5.8897,0.59146
216.75,6347.8,-6.4964,0.59146
153.75,6539.8,-6.5532,0.59146
127.25,6928.5,-6.0053,0.59146
141,7634,-3.1522,0.59146
187.5,8251.8,0,0.59146
262,8870,1.6543,0.59146
372.25,9359.3,0.2304,0.59146
525.25,9469.3,-2.3736,0.59146
675,9551.3,-3.3265,0.59146
750,9212,-5.7591,0.59146
793.25,8890.8,-6.685,0.59146
918.75,8622.3,-7.2162,0.59146
871,8484.3,-7.554,0.59146
871.75,8460.5,-8.1784,0.59146
790.25,8523.5,-8.5721,0.59146
684,8674.8,-7.8377,0.59146
614.25,9097.8,-3.9861,0.59146
581.75,9953.3,-0.75799,0.59146
679.75,10664,0.24353,0.59146
747,10584,-0.6933,0.59146
763.75,10245,-2.2254,0.59146
827.25,10212,-3.3214,0.59146
882.75,10083,-4.5531,0.59146
963.75,10209,-5.8897,0.59146
976.75,10166,-6.4964,0.59146
1057.5,10131,-6.5532,0.59146
1179,10216,-6.0053,0.59146
1199.3,10543,-3.1522,0.59146
1135.8,10578,0,0.59146
1106.8,10733,1.6543,0.59146
1074,10860,0.2304,0.59146
1104.5,10866,-2.3736,0.59146
1032.3,10807,-3.3265,0.59146
866,10334,-5.7591,0.59146
686.25,9712.8,-6.685,0.59146
597.5,9163.8,-7.2162,0.59146
506,8914,-7.554,0.59146
439,8770.3,-8.1784,0.59146
432.75,8698.5,-8.5721,0.59146
444,8757,-7.8377,0.59146
409.75,9254.5,-3.9861,0.59146
332,10134,-0.75799,0.59146
295,10733,0.24353,0.59146
278.25,10891,-0.6933,0.59146
261.75,10635,-2.2254,0.59146
256.5,10545,-3.3214,0.59146
270.25,9799.8,-4.5531,0.59146
302.75,10328,-5.8897,0.59146
325.5,10266,-6.4964,0.59146
356.75,10098,-6.5532,0.59146
423.25,10215,-6.0053,0.59146
441.5,10541,-3.1522,0.59146
425.5,10471,0,0.59146
377.5,10572,1.6543,0.59146
246.75,10800,0.2304,0.59146
196,10842,-2.3736,0.59146
151,10721,-3.3265,0.59146
88.75,10193,-5.7591,0.59146
72,9572.8,-6.685,0.59146
90,9149.5,-7.2162,0.59146
152.75,8932,-7.554,0.59146
219,8814.8,-8.1784,0.59146
243.25,8820.3,-8.5721,0.59146
275.5,8928.3,-7.8377,0.59146
281.75,9476.5,-3.9861,0.59146
270.25,10420,-0.75799,0.59146
259.5,10900,0.24353,0.59146
277.25,10802,-0.6933,0.59146
369.25,10325,-2.2254,0.59146
541,9925.3,-3.3214,0.59146
651.25,9710.5,-4.5531,0.59146
617,9676.5,-5.8897,0.59146
595.75,9635,-6.4964,0.59146
640,9816.5,-6.5532,0.59146
658.75,9893,-6.0053,0.59146
632,10404,-3.1522,0.59146
581.5,10563,0,0.59146
466,10714,1.6543,0.59146
428,10932,0.2304,0.59146
415,10961,-2.3736,0.59146
452.5,10819,-3.3265,0.59146
592.5,10284,-5.7591,0.59146
881.25,9527.8,-6.685,0.59146
830.5,8914.5,-7.2162,0.59146
1240.5,8636,-7.554,0.59146
1607.5,8540.3,-8.1784,0.59146
1882.3,8416.5,-8.5721,0.59146
2087.3,8356,-7.8377,0.59146
2283,8632.5,-3.9861,0.59146
2531.3,9210.8,-0.75799,0.59146
2660,9507,0.24353,0.59146
2775.3,9426.8,-0.6933,0.59146
2869,9085.3,-2.2254,0.59146
2846.8,8943.3,-3.3214,0.59146
2795,8731.8,-4.5531,0.59146
2728.3,8561.3,-5.8897,0.59146
2613.5,8441,-6.4964,0.59146
2512.5,8397.8,-6.5532,0.59146
2349.5,8633.3,-6.0053,0.59146
2121,9310.8,-3.1522,0.59146
1817.5,9750,0,0.59146
1481,10147,1.6543,0.59146
1273.5,10559,0.2304,0.59146
1198.3,10712,-2.3736,0.59146
1196,10669,-3.3265,0.59146
1192.8,10247,-5.7591,0.59146
1235.3,9617.3,-6.685,0.59146
1297.3,9074.5,-7.2162,0.59146
1235,8798.3,-7.554,0.59146
1168,8672.5,-8.1784,0.59146
1069.8,8596.8,-8.5721,0.59146
901,8645.5,-7.8377,0.59146
676.75,9029.5,-3.9861,0.59146
568.25,9523.8,-0.75799,0.59146
569.75,9739.3,0.24353,0.59146
528,9574,-0.6933,0.59146
536.75,9202,-2.2254,0.59146
581,8735.5,-3.3214,0.59146
604,8400.3,-4.5531,0.59146
631.75,8196.3,-5.8897,0.59146
536,8452.5,-6.4964,0.59146
408.25,8749.5,-6.5532,0.59146
295.5,9089,-6.0053,0.59146
222,9776.3,-3.1522,0.59146
181,10002,0,0.59146
184.5,10114,1.6543,0.59146
269.25,10304,0.2304,0.59146
457,10335,-2.3736,0.59146
645.25,10358,-3.3265,0.59146
692.5,9924.5,-5.7591,0.59146
748.25,9232.8,-6.685,0.59146
512,8625.8,-7.2162,0.59146
428.5,8264.8,-7.554,0.59146
321,8095.8,-8.1784,0.59146
291.75,7986.5,-8.5721,0.59146
258,7841,-7.8377,0.59146
279.25,7809.5,-3.9861,0.59146
314.25,7820.5,-0.75799,0.59146
286.5,7867.8,0.24353,0.59146
285.25,8011.5,-0.6933,0.59146
321.5,8046.5,-2.2254,0.59146
318.75,7811.5,-3.3214,0.59146
354.75,7444,-4.5531,0.59146
418.5,7092,-5.8897,0.59146
493,6933.8,-6.4964,0.59146
502,6929.3,-6.5532,0.59146
554.5,7111,-6.0053,0.59146
630,7723,-3.1522,0.59146
615.25,8285.3,0,0.59146
474.75,8819,1.6543,0.59146
377.75,9266.3,0.2304,0.59146
319,9427.3,-2.3736,0.59146
329.75,9620,-3.3265,0.59146
403.5,9407,-5.7591,0.59146
548,8953.8,-6.685,0.59146
505,8426.5,-7.2162,0.59146
653.5,8087.5,-7.554,0.59146
825,7985.5,-8.1784,0.59146
924.25,7880.5,-8.5721,0.59146
881.25,7734.8,-7.8377,0.59146
811.25,7537,-3.9861,0.59146
772.5,7384.3,-0.75799,0.59146
802,7158.5,0.24353,0.59146
876.25,6896.5,-0.6933,0.59146
917.5,6723,-2.2254,0.59146
868.75,6598.3,-3.3214,0.59146
865.5,6438,-4.5531,0.59146
887.25,6292.8,-5.8897,0.59146
825.5,6271,-6.4964,0.59146
804,6631.3,-6.5532,0.59146
775.5,7052.3,-6.0053,0.59146
601.25,7674.3,-3.1522,0.59146
531.25,8367,0,0.59146
481.75,8963.3,1.6543,0.59146
